,State,Electoral_Votes,Winner,Total_Vote_Count,Trump_Vote_Count,Biden_Vote_Count,Trump_Vote_Percent,Biden_Vote_Percent
10,Hawaii,4,Biden,520574,195400,306516,37.535,58.88
11,Idaho,4,Trump,733651,483090,219391,65.847,29.904
12,Illinois,19,Biden,4884955,2015799,2656771,41.265,54.387
13,Indiana,11,Trump,2605548,1547897,958671,59.408,36.793
14,Iowa,6,Trump,1385546,809505,519221,58.425,37.474
15,Kansas,6,Trump,1268352,730076,483915,57.561,38.153
16,Kentucky,8,Trump,1856484,1213075,566473,65.343,30.513
17,Louisiana,8,Trump,1771120,980821,723810,55.379,40.867
18,Maine,4,Biden,684166,326798,329035,47.766,48.093
19,Maryland,10,Biden,2640914,851404,1685834,32.239,63.835
20,Massachusetts,11,Biden,2893896,904316,1866746,31.249,64.506
21,Michigan,15,Biden,4636744,2202248,2256316,47.496,48.662
22,Minnesota,10,Biden,2602787,1207228,1295852,46.382,49.787
23,Mississippi,6,Trump,1257278,708184,499383,56.327,39.719
24,Missouri,10,Trump,2824860,1544250,1177755,54.666,41.693
25,Montana,4,Trump,490633,295610,175464,60.251,35.763
26,Nebraska,5,Trump,746079,429230,284871,57.531,38.182
27,Nevada,6,Trump,1148679,579379,525705,50.439,45.766
28,New Hampshire,4,Biden,643411,297554,320517,46.246,49.815
29,New Jersey,14,Biden,3521737,1686329,1689121,47.883,47.963
30,New Mexico,5,Biden,820321,357354,431758,43.563,52.633
31,New York,28,Biden,7113068,3053772,3784898,42.932,53.21
32,North Carolina,16,Trump,3664451,1870784,1644259,51.052,44.871
33,North Dakota,3,Trump,334475,223161,98723,66.72,29.516
34,Ohio,17,Trump,4709854,2420557,2120525,51.393,45.023
35,Oklahoma,7,Trump,1547724,1001077,483527,64.681,31.241
36,Oregon,8,Biden,2064127,801031,1163666,38.807,56.376
37,Pennsylvania,19,Trump,5604126,2757614,2637643,49.207,47.066
38,Rhode Island,4,Biden,500633,210453,267223,42.037,53.377
39,South Carolina,9,Trump,1992496,1129786,786369,56.702,39.467
40,South Dakota,3,Trump,368279,217718,135405,59.118,36.767
41,Tennessee,11,Trump,2770634,1637509,1011457,59.102,36.506
42,Texas,40,Trump,9928432,5058436,4489001,50.949,45.214
43,Utah,6,Trump,1228514,823817,354402,67.058,28.848
44,Vermont,3,Biden,314108,110312,189890,35.119,60.454
45,Virginia,13,Biden,3588326,1705596,1745167,47.532,48.635
46,Washington,12,Biden,3310232,1336410,1844121,40.372,55.71
47,West Virginia,4,Trump,700580,486728,185330,69.475,26.454
48,Wisconsin,10,Biden,2580123,1214891,1271049,47.087,49.263
49,Wyoming,3,Trump,219296,174089,36121,79.385,16.471
50,District of Columbia,3,Biden,400176,30682,355520,7.667,88.841
0,Alabama,9,Trump,1999333,1154502,773036,57.744,38.665
1,Alaska,3,Trump,297969,161414,125777,54.171,42.211
2,Arizona,11,Trump,2845950,1417724,1320915,49.815,46.414
3,Arkansas,6,Trump,1087237,737627,304216,67.844,27.981
4,California,54,Biden,13617734,4547473,8535245,33.394,62.677
5,Colorado,10,Biden,2527664,1055256,1374819,41.748,54.391
6,Connecticut,7,Biden,1422764,604170,764302,42.465,53.72
7,Delaware,3,Biden,462521,190189,253344,41.12,54.775
8,Florida,30,Trump,7815843,3975283,3552883,50.862,45.457
9,Georgia,16,Trump,4218908,2176389,1871302,51.587,44.355
10,Hawaii,4,Biden,521111,195902,306627,37.593,58.841
11,Idaho,4,Trump,734148,483029,219841,65.794,29.945
12,Illinois,19,Biden,4886122,2015129,2658894,41.242,54.417
13,Indiana,11,Trump,2606032,1547457,959482,59.38,36.818
14,Iowa,6,Trump,1385127,809814,518994,58.465,37.469
15,Kansas,6,Trump,1269213,730411,484132,57.548,38.144
16,Kentucky,8,Trump,1855776,1213436,565649,65.387,30.48
17,Louisiana,8,Trump,1772230,982381,723290,55.432,40.812
18,Maine,4,Biden,684869,328241,328286,47.928,47.934
19,Maryland,10,Biden,2640447,851789,1685263,32.259,63.825
20,Massachusetts,11,Biden,2892776,905153,1864896,31.29,64.467
21,Michigan,15,Biden,4635393,2203243,2254218,47.531,48.631
22,Minnesota,10,Biden,2604044,1207263,1297023,46.361,49.808
23,Mississippi,6,Trump,1258101,709240,499200,56.374,39.679
24,Missouri,10,Trump,2824876,1545456,1176096,54.709,41.634
25,Montana,4,Trump,490493,296084,175135,60.365,35.706
26,Nebraska,5,Trump,745826,429166,284619,57.542,38.162
27,Nevada,6,Trump,1148683,578260,526975,50.341,45.876
28,New Hampshire,4,Biden,642537,297446,319620,46.292,49.743
29,New Jersey,14,Trump,3520717,1688223,1686771,47.951,47.91
30,New Mexico,5,Biden,821277,358388,431811,43.638,52.578
31,New York,28,Biden,7114816,3054439,3786513,42.931,53.22
32,North Carolina,16,Trump,3665647,1869190,1646492,50.992,44.917
33,North Dakota,3,Trump,334066,222601,98931,66.634,29.614
34,Ohio,17,Trump,4710333,2421319,2119996,51.404,45.007
35,Oklahoma,7,Trump,1547107,999091,484397,64.578,31.31
36,Oregon,8,Biden,2064921,799391,1165720,38.713,56.453
37,Pennsylvania,19,Trump,5605666,2761306,2635754,49.259,47.019
38,Rhode Island,4,Biden,499828,210770,266375,42.169,53.293
39,South Carolina,9,Trump,1992462,1129003,787203,56.664,39.509
40,South Dakota,3,Trump,367851,217769,134823,59.2,36.652
41,Tennessee,11,Trump,2772253,1638227,1012373,59.094,36.518
42,Texas,40,Trump,9931416,5059503,4489948,50.944,45.21
43,Utah,6,Trump,1229276,824030,354925,67.034,28.873
44,Vermont,3,Biden,314146,110287,190022,35.107,60.488
45,Virginia,13,Biden,3586573,1704729,1744586,47.531,48.642
46,Washington,12,Biden,3311489,1338954,1843327,40.434,55.665
47,West Virginia,4,Trump,700842,486973,185092,69.484,26.41
48,Wisconsin,10,Biden,2580088,1216758,1269833,47.16,49.217
49,Wyoming,3,Trump,219116,173774,36397,79.307,16.611
50,District of Columbia,3,Biden,400104,30830,355313,7.705,88.805
0,Alabama,9,Trump,1999153,1154239,773585,57.736,38.696
1,Alaska,3,Trump,298340,161473,125942,54.124,42.214
2,Arizona,11,Trump,2846247,1416873,1322158,49.78,46.453
3,Arkansas,6,Trump,1086899,738064,303744,67.905,27.946
4,California,54,Biden,13621791,4547486,8539298,33.384,62.689
5,Colorado,10,Biden,2528671,1056580,1374607,41.784,54.361
6,Connecticut,7,Biden,1422277,603162,764778,42.408,53.771
7,Delaware,3,Biden,462132,190264,252801,41.171,54.703
8,Florida,30,Trump,7811883,3977063,3546661,50.91,45.401
9,Georgia,16,Trump,4219270,2178037,1869895,51.621,44.318
10,Hawaii,4,Biden,520867,196324,305957,37.692,58.74
11,Idaho,4,Trump,734552,483289,220102,65.794,29.964
12,Illinois,19,Biden,4884958,2016854,2655533,41.287,54.361
13,Indiana,11,Trump,2606224,1547860,959553,59.391,36.818
14,Iowa,6,Trump,1385304,809940,518665,58.467,37.441
15,Kansas,6,Trump,1268223,730361,483578,57.589,38.13
16,Kentucky,8,Trump,1856713,1213587,566186,65.362,30.494
17,Louisiana,8,Trump,1771601,982550,722862,55.461,40.803
18,Maine,4,Trump,684758,328880,327372,48.029,47.808
19,Maryland,10,Biden,2640423,851573,1684929,32.251,63.813
20,Massachusetts,11,Biden,2892267,903883,1865424,31.252,64.497
21,Michigan,15,Biden,4636340,2202730,2255237,47.51,48.643
22,Minnesota,10,Biden,2603505,1207062,1297022,46.363,49.818
23,Mississippi,6,Trump,1256678,707672,499055,56.313,39.712
24,Missouri,10,Trump,2824730,1543454,1178576,54.641,41.723
25,Montana,4,Trump,490643,295984,175267,60.326,35.722
26,Nebraska,5,Trump,746322,430035,284183,57.621,38.078
27,Nevada,6,Trump,1147757,577391,526407,50.306,45.864
28,New Hampshire,4,Biden,643090,297485,320243,46.259,49.798
29,New Jersey,14,Biden,3520804,1686701,1688265,47.907,47.951
30,New Mexico,5,Biden,820572,357359,431541,43.55,52.59
31,New York,28,Biden,7114610,3055025,3785961,42.94,53.214
32,North Carolina,16,Trump,3665507,1870514,1644557,51.03,44.866
33,North Dakota,3,Trump,334155,222566,98895,66.606,29.596
34,Ohio,17,Trump,4712186,2421247,2122670,51.383,45.046
35,Oklahoma,7,Trump,1548631,999621,485555,64.549,31.354
36,Oregon,8,Biden,2063280,800289,1163838,38.787,56.407
37,Pennsylvania,19,Trump,5605455,2760313,2636725,49.243,47.039
38,Rhode Island,4,Biden,500496,210756,266806,42.109,53.308
39,South Carolina,9,Trump,1990825,1128554,785832,56.688,39.473
40,South Dakota,3,Trump,367556,217018,135405,59.044,36.839
41,Tennessee,11,Trump,2772480,1639034,1010882,59.118,36.461
42,Texas,40,Trump,9927697,5058555,4487202,50.954,45.199
43,Utah,6,Trump,1228044,823830,353766,67.085,28.807
44,Vermont,3,Biden,314048,110253,189971,35.107,60.491
45,Virginia,13,Biden,3587962,1704993,1745076,47.52,48.637
46,Washington,12,Biden,3310315,1339817,1840341,40.474,55.594
47,West Virginia,4,Trump,701530,487969,184920,69.558,26.36
48,Wisconsin,10,Biden,2579720,1213744,1271746,47.049,49.298
49,Wyoming,3,Trump,219469,174778,35803,79.637,16.313
50,District of Columbia,3,Biden,400187,30784,355746,7.692,88.895
0,Alabama,9,Trump,1997684,1152178,773810,57.676,38.735
1,Alaska,3,Trump,297969,160976,126327,54.024,42.396
2,Arizona,11,Trump,2848052,1417848,1323106,49.783,46.457
3,Arkansas,6,Trump,1087688,738239,304232,67.872,27.971
4,California,54,Biden,13623859,4547188,8541964,33.377,62.699
5,Colorado,10,Biden,2528321,1056354,1374899,41.781,54.38
6,Connecticut,7,Biden,1422314,603296,764736,42.417,53.767
7,Delaware,3,Biden,461975,190635,252437,41.265,54.643
8,Florida,30,Trump,7812438,3973696,3551463,50.864,45.459
9,Georgia,16,Trump,4218479,2177617,1869837,51.621,44.325
10,Hawaii,4,Biden,521138,195939,306507,37.598,58.815
11,Idaho,4,Trump,733261,482137,220089,65.752,30.015
12,Illinois,19,Biden,4885782,2016198,2656883,41.267,54.38
13,Indiana,11,Trump,2606794,1549068,958553,59.424,36.771
14,Iowa,6,Trump,1384635,808832,519310,58.415,37.505
15,Kansas,6,Trump,1269350,730773,483973,57.571,38.128
16,Kentucky,8,Trump,1856942,1213172,567099,65.332,30.539
17,Louisiana,8,Trump,1771140,981288,723649,55.404,40.858
18,Maine,4,Biden,685011,327950,328901,47.875,48.014
19,Maryland,10,Biden,2639150,851326,1684658,32.258,63.833
20,Massachusetts,11,Biden,2893966,904163,1867442,31.243,64.529
21,Michigan,15,Biden,4636728,2204383,2254563,47.542,48.624
22,Minnesota,10,Biden,2603827,1206369,1297689,46.331,49.838
23,Mississippi,6,Trump,1256629,706890,499661,56.253,39.762
24,Missouri,10,Trump,2824395,1543399,1177420,54.645,41.688
25,Montana,4,Trump,490446,295260,175876,60.202,35.86
26,Nebraska,5,Trump,745972,429455,284402,57.57,38.125
27,Nevada,6,Trump,1148021,578474,525749,50.389,45.796
28,New Hampshire,4,Biden,642830,297789,319781,46.325,49.746
29,New Jersey,14,Trump,3520601,1687762,1687285,47.94,47.926
30,New Mexico,5,Biden,819906,357145,431110,43.559,52.58
31,New York,28,Biden,7114891,3052296,3790073,42.9,53.27
32,North Carolina,16,Trump,3665720,1870580,1645071,51.029,44.877
33,North Dakota,3,Trump,334493,222544,99350,66.532,29.702
34,Ohio,17,Trump,4710105,2421304,2119819,51.407,45.006
35,Oklahoma,7,Trump,1548539,999462,485842,64.542,31.374
36,Oregon,8,Biden,2064625,800099,1165419,38.753,56.447
37,Pennsylvania,19,Trump,5605268,2761844,2634565,49.272,47.002
38,Rhode Island,4,Biden,500699,211751,265952,42.291,53.116
39,South Carolina,9,Trump,1991826,1127355,787944,56.599,39.559
40,South Dakota,3,Trump,367624,217566,134833,59.182,36.677
41,Tennessee,11,Trump,2772349,1637545,1013012,59.067,36.54
42,Texas,40,Trump,9928719,5060364,4487082,50.967,45.193
43,Utah,6,Trump,1228103,823602,354334,67.063,28.852
44,Vermont,3,Biden,314073,110566,189460,35.204,60.324
45,Virginia,13,Biden,3588105,1703987,1746220,47.49,48.667
46,Washington,12,Biden,3311394,1338189,1843484,40.412,55.671
47,West Virginia,4,Trump,701310,487881,184982,69.567,26.377
48,Wisconsin,10,Biden,2579207,1215847,1269258,47.14,49.211
49,Wyoming,3,Trump,219065,174213,35997,79.526,16.432
50,District of Columbia,3,Biden,399802,30771,355262,7.697,88.859
0,Alabama,9,Trump,1998420,1142856,784558,57.188,39.259
1,Alaska,3,Trump,298172,159189,128137,53.388,42.974
2,Arizona,11,Trump,2847581,1402801,1337802,49.263,46.98
3,Arkansas,6,Trump,1086994,728617,313674,67.03,28.857
4,California,54,Biden,13619662,4493791,8597003,32.995,63.122
5,Colorado,10,Biden,2527271,1042216,1389044,41.239,54.962
6,Connecticut,7,Biden,1421624,597298,770634,42.015,54.208
7,Delaware,3,Biden,462149,188064,255347,40.693,55.252
8,Florida,30,Trump,7816319,3934033,3597233,50.331,46.022
9,Georgia,16,Trump,4218153,2150276,1898839,50.977,45.016
10,Hawaii,4,Biden,520391,194100,308082,37.299,59.202
11,Idaho,4,Trump,733122,475896,226511,64.914,30.897
12,Illinois,19,Biden,4887777,1990587,2686679,40.726,54.967
13,Indiana,11,Trump,2606291,1531164,976866,58.749,37.481
14,Iowa,6,Trump,1385314,799193,529866,57.69,38.249
15,Kansas,6,Trump,1269394,721061,494407,56.804,38.948
16,Kentucky,8,Trump,1855472,1197380,581919,64.532,31.362
17,Louisiana,8,Trump,1772105,970896,735178,54.788,41.486
18,Maine,4,Biden,684617,323708,332906,47.283,48.627
19,Maryland,10,Biden,2641194,841497,1697060,31.86,64.254
20,Massachusetts,11,Biden,2893171,892807,1878962,30.859,64.945
21,Michigan,15,Biden,4635017,2179044,2280329,47.013,49.198
22,Minnesota,10,Biden,2603412,1193892,1310486,45.859,50.337
23,Mississippi,6,Trump,1257695,700183,508430,55.672,40.426
24,Missouri,10,Trump,2825107,1526376,1196257,54.029,42.344
25,Montana,4,Trump,489710,292429,178391,59.715,36.428
26,Nebraska,5,Trump,745766,423711,290734,56.816,38.985
27,Nevada,6,Trump,1147956,571970,532670,49.825,46.402
28,New Hampshire,4,Biden,643515,294620,323822,45.783,50.321
29,New Jersey,14,Biden,3518674,1665701,1708877,47.339,48.566
30,New Mexico,5,Biden,820727,353463,436553,43.067,53.191
31,New York,28,Biden,7114108,3019061,3824831,42.438,53.764
32,North Carolina,16,Trump,3663350,1846440,1668493,50.403,45.546
33,North Dakota,3,Trump,334356,220001,102030,65.798,30.515
34,Ohio,17,Trump,4709589,2394562,2147455,50.844,45.598
35,Oklahoma,7,Trump,1547835,986840,498086,63.756,32.18
36,Oregon,8,Biden,2064794,789131,1177260,38.218,57.016
37,Pennsylvania,19,Trump,5605099,2729670,2668145,48.7,47.602
38,Rhode Island,4,Biden,500496,208260,269632,41.611,53.873
39,South Carolina,9,Trump,1991691,1115248,800517,55.995,40.193
40,South Dakota,3,Trump,368091,215326,137645,58.498,37.394
41,Tennessee,11,Trump,2773148,1617803,1034227,58.338,37.294
42,Texas,40,Trump,9928819,4999129,4551552,50.35,45.842
43,Utah,6,Trump,1229057,814322,365057,66.256,29.702
44,Vermont,3,Biden,314357,108896,191660,34.641,60.969
45,Virginia,13,Biden,3588924,1685720,1767078,46.97,49.237
46,Washington,12,Biden,3311814,1323334,1859795,39.958,56.156
47,West Virginia,4,Trump,701702,481281,192172,68.588,27.387
48,Wisconsin,10,Biden,2579217,1200155,1285506,46.532,49.841
49,Wyoming,3,Trump,219325,172075,38484,78.457,17.547
50,District of Columbia,3,Biden,399173,30359,355136,7.605,88.968
0,Alabama,9,Trump,1997213,1140140,786023,57.087,39.356
1,Alaska,3,Trump,298716,159925,127905,53.537,42.818
2,Arizona,11,Trump,2847014,1401966,1338707,49.243,47.021
3,Arkansas,6,Trump,1087400,727792,314770,66.93,28.947
4,California,54,Biden,13623641,4499368,8595258,33.026,63.091
5,Colorado,10,Biden,2528801,1045473,1387536,41.343,54.869
6,Connecticut,7,Biden,1422184,597020,771772,41.979,54.267
7,Delaware,3,Biden,461794,187976,255139,40.706,55.25
8,Florida,30,Trump,7813556,3934399,3594621,50.354,46.005
9,Georgia,16,Trump,4219699,2152584,1897887,51.013,44.977
10,Hawaii,4,Biden,520489,193857,308079,37.245,59.19
11,Idaho,4,Trump,732816,476179,225741,64.979,30.805
12,Illinois,19,Biden,4887101,1989957,2686115,40.719,54.963
13,Indiana,11,Trump,2606353,1531773,976776,58.771,37.477
14,Iowa,6,Trump,1384143,799191,528519,57.739,38.184
15,Kansas,6,Trump,1269489,722303,493614,56.897,38.883
16,Kentucky,8,Trump,1856576,1197371,583035,64.494,31.404
17,Louisiana,8,Trump,1771384,968999,735963,54.703,41.547
18,Maine,4,Biden,683905,323467,332530,47.297,48.622
19,Maryland,10,Biden,2641189,841340,1696745,31.855,64.242
20,Massachusetts,11,Biden,2892476,892661,1878336,30.861,64.939
21,Michigan,15,Biden,4636303,2177359,2283126,46.963,49.245
22,Minnesota,10,Biden,2604444,1195099,1310538,45.887,50.319
23,Mississippi,6,Trump,1257080,699591,508227,55.652,40.429
24,Missouri,10,Trump,2823874,1526949,1194545,54.073,42.302
25,Montana,4,Trump,489803,291335,179378,59.48,36.622
26,Nebraska,5,Trump,746251,423342,290959,56.729,38.989
27,Nevada,6,Trump,1148468,572071,533313,49.812,46.437
28,New Hampshire,4,Biden,643005,294448,323736,45.792,50.347
29,New Jersey,14,Biden,3520669,1666382,1709997,47.331,48.57
30,New Mexico,5,Biden,820562,353395,436163,43.067,53.154
31,New York,28,Biden,7113465,3018346,3824679,42.431,53.767
32,North Carolina,16,Trump,3666798,1847802,1670433,50.393,45.556
33,North Dakota,3,Trump,334252,220090,101673,65.846,30.418
34,Ohio,17,Trump,4710501,2394087,2149024,50.824,45.622
35,Oklahoma,7,Trump,1547554,986305,498696,63.733,32.225
36,Oregon,8,Biden,2063607,790031,1175300,38.284,56.954
37,Pennsylvania,19,Trump,5605891,2731658,2666680,48.728,47.569
38,Rhode Island,4,Biden,500347,207648,270135,41.501,53.99
39,South Carolina,9,Trump,1992255,1115709,800410,56.002,40.176
40,South Dakota,3,Trump,367870,215016,137741,58.449,37.443
41,Tennessee,11,Trump,2773684,1617766,1035618,58.326,37.337
42,Texas,40,Trump,9928571,4999759,4551675,50.357,45.844
43,Utah,6,Trump,1228320,813248,365292,66.208,29.739
44,Vermont,3,Biden,314333,109607,191146,34.87,60.81
45,Virginia,13,Biden,3588573,1685652,1766757,46.973,49.233
46,Washington,12,Biden,3310708,1322585,1859140,39.949,56.155
47,West Virginia,4,Trump,701034,481681,190934,68.71,27.236
48,Wisconsin,10,Biden,2579347,1201965,1284429,46.6,49.797
49,Wyoming,3,Trump,218991,172540,37560,78.789,17.151
50,District of Columbia,3,Biden,400031,30279,355931,7.569,88.976
0,Alabama,9,Trump,1998443,1139596,787340,57.024,39.398
1,Alaska,3,Trump,298322,159340,128400,53.412,43.041
2,Arizona,11,Trump,2846552,1402405,1338154,49.267,47.01
3,Arkansas,6,Trump,1087972,729417,314303,67.044,28.889
4,California,54,Biden,13622384,4493629,8600870,32.987,63.138
5,Colorado,10,Biden,2528082,1043585,1387827,41.28,54.896
6,Connecticut,7,Biden,1421997,597336,771109,42.007,54.227
7,Delaware,3,Biden,462469,188166,255567,40.687,55.261
8,Florida,30,Trump,7813788,3933542,3594954,50.341,46.008
9,Georgia,16,Trump,4216322,2150853,1896444,51.013,44.979
10,Hawaii,4,Biden,520370,193939,308032,37.269,59.195
11,Idaho,4,Trump,733434,476661,226198,64.99,30.841
12,Illinois,19,Biden,4885506,1989229,2686156,40.717,54.982
13,Indiana,11,Trump,2606323,1531289,976748,58.753,37.476
14,Iowa,6,Trump,1384902,798175,530856,57.634,38.332
15,Kansas,6,Trump,1269174,721548,494069,56.852,38.928
16,Kentucky,8,Trump,1857239,1199287,581874,64.574,31.33
17,Louisiana,8,Trump,1770980,970043,734965,54.774,41.5
18,Maine,4,Biden,684873,324147,332727,47.33,48.582
19,Maryland,10,Biden,2639577,840663,1696501,31.848,64.272
20,Massachusetts,11,Biden,2892924,892273,1878926,30.843,64.949
21,Michigan,15,Biden,4635543,2176967,2282136,46.963,49.231
22,Minnesota,10,Biden,2603916,1193611,1311657,45.839,50.372
23,Mississippi,6,Trump,1257384,700323,508035,55.697,40.404
24,Missouri,10,Trump,2823916,1527033,1194645,54.075,42.305
25,Montana,4,Trump,490120,291694,179254,59.515,36.573
26,Nebraska,5,Trump,745272,424123,289724,56.908,38.875
27,Nevada,6,Trump,1148269,572302,532810,49.84,46.401
28,New Hampshire,4,Biden,642652,293770,323902,45.712,50.401
29,New Jersey,14,Biden,3521051,1665365,1711183,47.297,48.599
30,New Mexico,5,Biden,820403,353617,435831,43.103,53.124
31,New York,28,Biden,7116540,3019575,3827267,42.43,53.78
32,North Carolina,16,Trump,3665440,1845523,1670457,50.349,45.573
33,North Dakota,3,Trump,334367,219711,102143,65.71,30.548
34,Ohio,17,Trump,4708890,2391278,2150302,50.782,45.665
35,Oklahoma,7,Trump,1547928,985994,498824,63.698,32.225
36,Oregon,8,Biden,2063742,787984,1177558,38.182,57.059
37,Pennsylvania,19,Trump,5603680,2730357,2667028,48.724,47.594
38,Rhode Island,4,Biden,500418,208297,269866,41.625,53.928
39,South Carolina,9,Trump,1991936,1114958,801111,55.974,40.218
40,South Dakota,3,Trump,368307,215377,138024,58.478,37.475
41,Tennessee,11,Trump,2772444,1618259,1034428,58.369,37.311
